Codigo,Titulo no Brasil,Produtor ,Pais de origem ,Ano de producao ,Distribuidor do Jogo no Brasil ,Plataforma,Genero,Classificacao pretendida, Classificacao Atribuida ,Contem ,Tipo de Analise,Tipo do Material ,Requerente,Data Portaria ,Numero Portaria ,Data DOU,Secao 1/ Pagina
110,STAR WARS GALACTIC BATTLEGROUNDS,LUCASARTS ENTERTAINMENT COMPANY - LLC,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Estrategia,Inadequado para menores de 14 anos,Inadequado para menores de 14 anos,Humanos frequentemente,Comum,Execução do Software,Electronic Arts Ltda.,28/01/2002,9,28/01/2002,22/23  
110,STAR WARS GALACTIC BATTLEGROUNDS,LUCASARTS ENTERTAINMENT COMPANY - LLC,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Estrategia,Inadequado para menores de 14 anos,Inadequado para menores de 14 anos,Objetos frequentemente,Comum,Execução do Software,Electronic Arts Ltda.,28/01/2002,9,28/01/2002,22/23  
110,STAR WARS GALACTIC BATTLEGROUNDS,LUCASARTS ENTERTAINMENT COMPANY - LLC,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Estrategia,Inadequado para menores de 14 anos,Inadequado para menores de 14 anos,Violencia Animada,Comum,Execução do Software,Electronic Arts Ltda.,28/01/2002,9,28/01/2002,22/23  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Alcool ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Cenas de Insinuação de Sexo,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Cenas de Nudez,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Humanos ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Insinuação de sexo ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Nudez ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Objetos ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Uso de Alcool,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Uso de Drogas,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
112,THE SIMS,ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Violencia Animada Leve,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Alcool ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Cenas de Insinuação de Sexo,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Cenas de Nudez,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Criaturas ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Humanos ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Insinuação de sexo ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Nudez ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Objetos ocasionalmente,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Uso de Alcool,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Uso de Drogas,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
114,THE SIMS - FAZENDO A FESTA (PACOTE DE EXPANSÃO),ELETRONIC ARTS NETHERLAND BV,Estados Unidos da America,2001,Electronic Arts Ltda.                                                           ,Computador,Simulação,Inadequado para menores de 14 anos,Inadequado para menores de 16 anos,Violencia Animada Leve,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
117,KIDS GAMES NICKTOONS RACING,INFOGRAMES ENTERTAINMENT,França,2001,Infogrames do Brasil Ltda.                                                      ,Computador,Infantil                                          ,livre,livre,null,Comum,Execução do Software,Infogrames do Brasil Ltda.,25/01/2002,8,25/01/2002,193/195  
119,KIDS GAMES HEART OF DARKNESS,INFOGRAMES ENTERTAINMENT,França,1998,Infogrames do Brasil Ltda.                                                      ,Computador,Infantil                                          ,livre,Inadequado para menores de 12 anos,Criaturas frequentemente,Comum,Execução do Software,Infogrames do Brasil Ltda.,25/01/2002,8,25/01/2002,193/195  
119,KIDS GAMES HEART OF DARKNESS,INFOGRAMES ENTERTAINMENT,França,1998,Infogrames do Brasil Ltda.                                                      ,Computador,Infantil                                          ,livre,Inadequado para menores de 12 anos,Objetos frequentemente,Comum,Execução do Software,Infogrames do Brasil Ltda.,25/01/2002,8,25/01/2002,193/195  
119,KIDS GAMES HEART OF DARKNESS,INFOGRAMES ENTERTAINMENT,França,1998,Infogrames do Brasil Ltda.                                                      ,Computador,Infantil                                          ,livre,Inadequado para menores de 12 anos,Violencia Animada Leve,Comum,Execução do Software,Infogrames do Brasil Ltda.,25/01/2002,8,25/01/2002,193/195  
121,NASCAR HEAT,INFOGRAMES ENTERTAINMENT,Estados Unidos da America,2001,Infogrames do Brasil Ltda.                                                      ,Computador,Simulação,livre,livre,null,Comum,Execução do Software,Infogrames do Brasil Ltda.,25/01/2002,8,25/01/2002,193/195  
131,SUPER MARIO WORLD: SUPER MARIO ADVANCE 2,NINTENDO,Estados Unidos da America,2002,Nintendo                                                                        ,Portatil - Cartucho,Aventura                                          ,livre,livre,null,Comum,Sinopse e Video     ,Gradiente Entertainment Ltda.,25/01/2002,8,25/01/2002,193/195  
133,F1 2001,ELECTRONIC ARTS NETHERLANDS BV,Inglaterra,2001,Electronic Arts Ltda.                                                           ,Computador,Esportes,livre,livre,null,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
135,SUB COMMAND,ELECTRONIC ARTS NETHERLANDS BV,Estados Unidos da America,2001,null,Computador,Simulação,livre,livre,null,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
137,LEGO ISLAND 2,LEGO SOFTWARE,Inglaterra,2001,Electronic Arts Ltda.                                                           ,Computador,Infantil                                          ,livre,livre,null,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
137,LEGO ISLAND 2,LEGO SOFTWARE,Inglaterra,2001,Electronic Arts Ltda.                                                           ,Computador,Educacional,livre,livre,null,Comum,Execução do Software,Electronic Arts Ltda.,25/01/2002,8,25/01/2002,193/195  
139,MOISES NO EGITO,BRIGHTER & CHILD INC.,Brasil,2001,FuturArte Editora Ltda.                                                         ,Computador,Infantil                                          ,livre,livre,null,Comum,Execução do Software,Divertire Editora Ltda./Futurarte Editora Ltda.,11/01/2002,7,11/01/2002,147
139,MOISES NO EGITO,BRIGHTER & CHILD INC.,Brasil,2001,FuturArte Editora Ltda.                                                         ,Computador,Educacional,livre,livre,null,Comum,Execução do Software,Divertire Editora Ltda./Futurarte Editora Ltda.,11/01/2002,7,11/01/2002,147
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Humano (Civil) ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Humano (Militar) ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Humanos frequentemente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Objetos ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Sangue Realista,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Violencia Realista,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Humano (Civil) ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Humano (Militar) ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Humanos frequentemente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Objetos ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Sangue Realista,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
141,RAINBOW SIX - BLACK THORN,UBI SOFT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 16 anos,Inadequado para menores de 18 anos,Violencia Realista,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
143,BATTLE REALMS,UBI SOFT ENTERTAIMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Humano (Militar) ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
143,BATTLE REALMS,UBI SOFT ENTERTAIMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Humanos ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
143,BATTLE REALMS,UBI SOFT ENTERTAIMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Sangue Animado,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
143,BATTLE REALMS,UBI SOFT ENTERTAIMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Estrategia,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Violencia Animada Leve,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
145,RAYMAN M,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Luta,livre,Inadequado para menores de 12 anos,Criaturas frequentemente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
145,RAYMAN M,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Luta,livre,Inadequado para menores de 12 anos,Objetos ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
145,RAYMAN M,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Luta,livre,Inadequado para menores de 12 anos,Violencia Animada Leve,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
145,RAYMAN M,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Esportes,livre,Inadequado para menores de 12 anos,Criaturas frequentemente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
145,RAYMAN M,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Esportes,livre,Inadequado para menores de 12 anos,Objetos ocasionalmente,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
145,RAYMAN M,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Esportes,livre,Inadequado para menores de 12 anos,Violencia Animada Leve,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
147,STUDIO 7,PINNACLE SYSTEMS INC.,Estados Unidos da America,2001,PI Editora Ltda.                                                                ,null,null,null,null,null,Comum,Execução do Software,PI Editora Ltda.,28/01/2002,9,28/01/2002,22/23  
150,SONIC ADVENTURE 2,SEGA ENTERPRISES LTDA.,Brasil,2001,Tec Toy S/A.                                                                    ,Console - CD Rom,Ação                                              ,livre,Inadequado para menores de 12 anos,Criaturas frequentemente,Comum,Execução do Software,TECTOY S/A.,01/02/2002,10,01/02/2002,42
150,SONIC ADVENTURE 2,SEGA ENTERPRISES LTDA.,Brasil,2001,Tec Toy S/A.                                                                    ,Console - CD Rom,Ação                                              ,livre,Inadequado para menores de 12 anos,Objetos frequentemente,Comum,Execução do Software,TECTOY S/A.,01/02/2002,10,01/02/2002,42
150,SONIC ADVENTURE 2,SEGA ENTERPRISES LTDA.,Brasil,2001,Tec Toy S/A.                                                                    ,Console - CD Rom,Ação                                              ,livre,Inadequado para menores de 12 anos,Violencia Animada Leve,Comum,Execução do Software,TECTOY S/A.,01/02/2002,10,01/02/2002,42
272,SENHA PC ESPECIAL 2 - WEB STUDIO,SIERRA STUDIOS,Estados Unidos da America,1999,PI Editora Ltda.                                                                ,Computador,Utilitario/Aplicativo,livre,livre,null,Comum,Execução do Software,PI Editora Ltda.,04/03/2002,17,04/03/2002,37/39  
388,SPACE ARCADE COLLECTION,eGAMES, INC.,Estados Unidos da America,null,null,Computador,Ficção/Aventura                                   ,livre,livre,null,Comum,Execução do Software,Anasoft Editora e Distribuidora Ltda.,15/03/2002,20,15/03/2002
390,RC DAREDEVIL,eGAMES, INC.,Estados Unidos da America,null,null,Computador,Esportes,livre,livre,null,Comum,Execução do Software,Anasoft Editora e Distribuidora Ltda.,15/03/2002,20,15/03/2002
392,MYTHICAL WARRIORS,OUTERBOUND GAMES/eGAMES, INC.,Estados Unidos da America,null,null,Computador,Estrategia,livre,Inadequado para menores de 12 anos,Humanos ocasionalmente,Comum,Execução do Software,Anasoft Editora e Distribuidora Ltda.,15/03/2002,20,15/03/2002
392,MYTHICAL WARRIORS,OUTERBOUND GAMES/eGAMES, INC.,Estados Unidos da America,null,null,Computador,Estrategia,livre,Inadequado para menores de 12 anos,Violencia Realista Leve,Comum,Execução do Software,Anasoft Editora e Distribuidora Ltda.,15/03/2002,20,15/03/2002
394,SOLITAIRE MASTER,eGAMES, INC.,Estados Unidos da America,null,null,Computador,Cartas,livre,livre,null,Comum,Execução do Software,Anasoft Editora e Distribuidora Ltda.,19/03/2002,21,19/03/2002
396,3D FROG MAN,eGAMES, INC.,Estados Unidos da America,null,null,Computador,Infantil                                          ,livre,livre,null,Comum,Execução do Software,Anasoft Editora e Distribuidora Ltda.,19/03/2002,21,19/03/2002
398,SPOOKY CASTLE,eGAMES, INC.,Estados Unidos da America,null,null,Computador,Aventura                                          ,livre,livre,null,Comum,Execução do Software,Anasoft Editora e Distribuidora Ltda.,19/03/2002,21,19/03/2002
399,TARZAN DIGITAL COLORING BOOK,DISNEY,Brasil,1999,Moving Imagem e Editora Ltda.                                                   ,Computador,Infantil                                          ,livre,livre,null,Comum,Execução do Software,Moving Imagem e Editora Ltda.,19/03/2002,21,19/03/2002,29
401,TOY STORY 2 - COLORING BOOK DIGITAL,DISNEY,Brasil,1999,Moving Imagem e Editora Ltda.                                                   ,Computador,Infantil                                          ,livre,livre,null,Comum,Execução do Software,Moving Imagem e Editora Ltda.,19/03/2002,21,19/03/2002,29
403,CONSTRUCTOR,ACCLAIM,Inglaterra,1996,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Estrategia,livre,Inadequado para menores de 12 anos,Desvirtuamento de valores eticos,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,19/03/2002,21,19/03/2002,29
405,ODDWORLD ABE`S EXODDUS,GT INTERACTIVE,Estados Unidos da America,1996,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Ação                                              ,Inadequado para menores de 12 anos,Inadequado para menores de 12 anos,Sangue Animado,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,21/03/2002,22,21/03/2002,50/51  
405,ODDWORLD ABE`S EXODDUS,GT INTERACTIVE,Estados Unidos da America,1996,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Ação                                              ,Inadequado para menores de 12 anos,Inadequado para menores de 12 anos,Violencia Animada Leve,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,21/03/2002,22,21/03/2002,50/51  
407,RAILROAD TYCOON II,GATHERING OF DEVELOPERS,Estados Unidos da America,1998,CD Expert Editora e Distribuidora Ltda.                                         ,Computador,Estrategia,livre,livre,null,Comum,Execução do Software,CD Expert Editora e Distribuidora Ltda.,19/03/2002,21,19/03/2002,29
409,6-PAK,SEGA ENTERPRISES,Brasil,2002,Tec Toy S/A.                                                                    ,Console - Cartucho,Coletanea,livre,Inadequado para menores de 12 anos,Violencia Realista Leve,Comum,Execução do Software,TECTOY S/A.,19/03/2002,21,19/03/2002,29
410,CHESSMASTER 6000,UBI SOFT ENTERTAINMENT,França,1999,PI Editora Ltda.                                                                ,Computador,Tabuleiro,livre,livre,null,Comum,Execução do Software,PI Editora Ltda.,21/03/2002,22,21/03/2002,50/51  
410,CHESSMASTER 6000,UBI SOFT ENTERTAINMENT,França,1999,PI Editora Ltda.                                                                ,Computador,Esportes,livre,livre,null,Comum,Execução do Software,PI Editora Ltda.,21/03/2002,22,21/03/2002,50/51  
412,F1 RACING CHAMPIONSHIP,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Esportes,livre,livre,null,Comum,Execução do Software,PI Editora Ltda.,21/03/2002,22,21/03/2002,50/51  
414,RAINBOW SIX URBAN OPERATIONS,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 18 anos,Inadequado para menores de 18 anos,Desvirtuamento de valores eticos,Comum,Execução do Software,PI Editora Ltda.,21/03/2002,22,21/03/2002,50/51  
414,RAINBOW SIX URBAN OPERATIONS,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 18 anos,Inadequado para menores de 18 anos,Sangue Realista,Comum,Execução do Software,PI Editora Ltda.,21/03/2002,22,21/03/2002,50/51  
414,RAINBOW SIX URBAN OPERATIONS,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 18 anos,Inadequado para menores de 18 anos,Tensão,Comum,Execução do Software,PI Editora Ltda.,21/03/2002,22,21/03/2002,50/51  
414,RAINBOW SIX URBAN OPERATIONS,UBI SOFT ENTERTAINMENT,França,2001,PI Editora Ltda.                                                                ,Computador,Ação                                              ,Inadequado para menores de 18 anos,Inadequado para menores de 18 anos,Violencia Realista,Comum,Execução do Software,PI Editora Ltda.,21/03/2002,22,21/03/2002,50/51  
416,VIRTUAL SKIPPER,UBI SOFT ENTERTAINMENT,França,2000,PI Editora Ltda.                                                                ,Computador,Simulação,livre,livre,null,Comum,Execução do Software,PI Editora Ltda.,21/03/2002,22,21/03/2002,50/51  
418,ELIMINATOR,DICE,Estados Unidos da America,1999,PI Editora Ltda.                                                                ,Computador,Simulação,livre,livre,null,Comum,Execução do Software,PI Editora Ltda.,21/03/2002,22,21/03/2002,50/51  
451,SIM CITY 3000 WORLD EDITION,ELETRONIC ARTS NETHERLANDS BV,Estados Unidos da America,1998,Electronic Arts Ltda.                                                           ,Computador,Simulação,livre,livre,null,Comum,Execução do Software,Electronic Arts Ltda.,25/03/2002,23,25/03/2002,31/33  
453,FUGA DA ILHA DOS MACACOS (RE-LANÇAMENTO DO JOGO COMO TITULO DA SERIE CLASSICS),LUCASARTS ENTERTAINMENT COMPANY - LLC,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Aventura                                          ,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Desvirtuamento de valores eticos,Comum,Execução do Software,Electronic Arts Ltda.,25/03/2002,23,25/03/2002,31/33  
453,FUGA DA ILHA DOS MACACOS (RE-LANÇAMENTO DO JOGO COMO TITULO DA SERIE CLASSICS),LUCASARTS ENTERTAINMENT COMPANY - LLC,Estados Unidos da America,2000,Electronic Arts Ltda.                                                           ,Computador,Aventura                                          ,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Violencia Realista Leve,Comum,Execução do Software,Electronic Arts Ltda.,25/03/2002,23,25/03/2002,31/33  
455,FREEDOM FORCE,ELETRONIC ARTS NETHERLANDS BV (CRAVE ENTERTAINMENT),Canada,2002,Electronic Arts Ltda.                                                           ,Computador,RPG,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Desvirtuamento de valores eticos,Comum,Sinopse e Video     ,Electronic Arts Ltda.,25/03/2002,23,25/03/2002,31/33  
455,FREEDOM FORCE,ELETRONIC ARTS NETHERLANDS BV (CRAVE ENTERTAINMENT),Canada,2002,Electronic Arts Ltda.                                                           ,Computador,RPG,Inadequado para menores de 12 anos,Inadequado para menores de 14 anos,Violencia Realista Leve,Comum,Sinopse e Video     ,Electronic Arts Ltda.,25/03/2002,23,25/03/2002,31/33  
456,TONY HAWK`S PRO SKATER 3,ACTIVISION INC.,Estados Unidos da America,2002,Electronic Arts Ltda.                                                           ,Computador,Esportes,livre,Inadequado para menores de 14 anos,Humano (Civil) ocasionalmente,Comum,Sinopse e Video     ,Electronic Arts Ltda.,01/04/2002,24,01/04/2002,73/74  
456,TONY HAWK`S PRO SKATER 3,ACTIVISION INC.,Estados Unidos da America,2002,Electronic Arts Ltda.                                                           ,Computador,Esportes,livre,Inadequado para menores de 14 anos,Humanos ocasionalmente,Comum,Sinopse e Video     ,Electronic Arts Ltda.,01/04/2002,24,01/04/2002,73/74  
